file_name,keywords,sound_id,sound_link,start_end_samples,manufacturer,license
Box opened.wav,open;metal;key;break;lock-pick;jar;inside;lock;owi;lid;box,325607,https://freesound.org/people/Sinjohnt/sounds/325607,,Sinjohnt,http://creativecommons.org/licenses/by-nc/3.0/
Kung Fu Clothes Hits and Clothing Sounds.wav,Clothes;Clothing;Kung;Attack;Cloth;Karate;Fight;Punch;Fu;Hit,275748,https://freesound.org/people/joeboarder14/sounds/275748,,joeboarder14,http://creativecommons.org/publicdomain/zero/1.0/
Hamamatsu-traffic-light-1.wav,cars;hamamatsu;japan;street;traffic-light,84629,https://freesound.org/people/xserra/sounds/84629,,xserra,http://creativecommons.org/licenses/by/3.0/
rain and thunder 1.wav,storm;weather;rain;thunderstorm;thunder;nature;field-recording,248234,https://freesound.org/people/CouleurCasquette/sounds/248234,"[2605056, 3671148]",CouleurCasquette,http://creativecommons.org/licenses/by/3.0/
Distant train with birds.wav,horn;field-recording;birds;ambiance;train,347045,https://freesound.org/people/johnaudiotech/sounds/347045,"[69632, 1362989]",johnaudiotech,http://creativecommons.org/publicdomain/zero/1.0/
Rushing_Water_No_Traffic.wav,river;rushing;stereo;water,17752,https://freesound.org/people/Krisboruff/sounds/17752,"[404992, 1079748]",Krisboruff,http://creativecommons.org/licenses/by/3.0/
VNP_thurston_03.wav,field-recording;drip;cave;drop,173446,https://freesound.org/people/volivieri/sounds/173446,"[250880, 1186319]",volivieri,http://creativecommons.org/licenses/by/3.0/
Conversacion Punjabi.wav,friends;home;conversation;voices;people;Barcelona;punjabi;elsodelescultures,240818,https://freesound.org/people/CasaAsiaSons/sounds/240818/,"[3610624, 4319007]",CasaAsiaSons,http://creativecommons.org/licenses/by/3.0/
kindyh.wav,echo;noise,94310,https://freesound.org/people/tmokonen/sounds/94310,"[2328576, 3076489]",tmokonen,http://creativecommons.org/licenses/by/3.0/
tua-mirandela_train_arrival_march2007.wav,bark;bell;birds;crossing;dog;gravel;metro;metro-mirandela;mirandela;railroad;station;train,41306,https://freesound.org/people/amabok/sounds/41306,"[2252800, 2983465]",amabok,http://creativecommons.org/licenses/by/3.0/
"beach atmosphere [Leipzig - Germany, Cospudener See].wav",kid;public;screaming;yell;playground;shouting;water;playing;children;scream;beach;yelling;kids;play,352960,https://freesound.org/people/pillonoise/sounds/352960,"[1912320, 2937656]",pillonoise,http://creativecommons.org/publicdomain/zero/1.0/
Tunnel Creek.wav,Cavern;Water;Drip;Cave;Tunnel;Nature,349200,https://freesound.org/people/Kalaji/sounds/349200,"[41472, 1075083]",Kalaji,http://creativecommons.org/publicdomain/zero/1.0/
birds-Udaipur-Saheliyon-Ki-Bari.wav,birds;garden;india;rajasthan;saheliyon-ki-bari;udaipur,93982,https://freesound.org/people/xserra/sounds/93982,"[1083392, 2045749]",xserra,http://creativecommons.org/licenses/by/3.0/
"Shower, A.wav",Wet;wet;Running;Shower;bathroom;water;Water;running;Bathroom;shower,353195,https://freesound.org/people/InspectorJ/sounds/353195,"[196096, 1418677]",InspectorJ,http://creativecommons.org/licenses/by/3.0/
SinkWater.wav,drips;drops;fluid;leaking;liquid;sink;streaming;water,70932,https://freesound.org/people/jfajner/sounds/70932,,jfajner,http://creativecommons.org/licenses/sampling+/1.0/
kraaien.wav,birds;crows;scream;tweet;yelp,96509,https://freesound.org/people/Eelke/sounds/96509,,Eelke,http://creativecommons.org/licenses/by-nc/3.0/
Plastic Drawer Open and Close.wav,Sliding;Open;Closing;Close;Push;Closed;Slide;Drawer;Plastic;Scrape;Move;Opening;Opened;OWI;Pull,325765,https://freesound.org/people/15050_Francois/sounds/325765,,15050_Francois,http://creativecommons.org/licenses/by-nc/3.0/
bathroom recordings.wav,fan;light;shower;tap;sink;toilet;bathroom;water;flush;recordings;running,58201,https://freesound.org/people/THE_bizniss/sounds/58201,"[1110528, 2210403]",THE_bizniss,http://creativecommons.org/licenses/by/3.0/
RKeaton_EMF366_8_Running Water in Small Porcelain Sink.wav,face;hands;porcelain;running;sink;splash;wash;washing;water;wet,118060,https://freesound.org/people/rkeato/sounds/118060,"[1536, 861886]",rkeato,http://creativecommons.org/licenses/by/3.0/
Stream 1 at Krka falls.wav,ambience;falls;field-recording;krka;stream;water,58268,https://freesound.org/people/Satoration/sounds/58268,"[811520, 1815449]",Satoration,http://creativecommons.org/licenses/by/3.0/
population_noise.wav,grainy;pd;phasor;noise,61680,https://freesound.org/people/hans/sounds/61680,"[1413120, 2648977]",hans,http://creativecommons.org/publicdomain/zero/1.0/
Rain - 7-6-2015.wav,storm;weather;Sure-SM58;rain;SM58;nature;field-recording,280218,https://freesound.org/people/mcimo88/sounds/280218,"[36864, 892683]",mcimo88,http://creativecommons.org/publicdomain/zero/1.0/
Water dripping on ice exterior.wav,exterior;Water;dripping;ice;drip;Zoom-H5;ambiance;field-recording,338297,https://freesound.org/people/firanthir/sounds/338297,"[1013760, 2101440]",firanthir,http://creativecommons.org/publicdomain/zero/1.0/
thunder_roll.wav,storm;thunder;weather,31827,https://freesound.org/people/BlacKSacrificE/sounds/31827,,BlacKSacrificE,http://creativecommons.org/licenses/sampling+/1.0/
Barking Dogs at Dog Park - South Mountain Reservation NJ.wav,field-recording;playing;bark;animal;pet;woof;dogs;Zoom;barks;dog-park;Primo;park;Zoom-H1;dog;barking;H1;ambiance;EM172,321126,https://freesound.org/people/hargissssound/sounds/321126,"[3276288, 4273914]",hargissssound,http://creativecommons.org/publicdomain/zero/1.0/
natureatmosphere.wav,nature;112;fnd;atmosphere,203025,https://freesound.org/people/SamKolber/sounds/203025,"[1405952, 2513538]",SamKolber,http://creativecommons.org/licenses/by/3.0/
0224 Plaza_Mayor_escaleras.wav,spain;birds;footsteps;voice;caceres;spanish;street;field-recording,155262,https://freesound.org/people/bmoreno/sounds/155262,"[8277504, 9238092]",bmoreno,http://creativecommons.org/licenses/by/3.0/
R09_0005B.wav,buzz;compressor;freezer;fridge;household;hum;kitchen;motor;refrigerator,76580,https://freesound.org/people/andysm/sounds/76580,"[263680, 1071688]",andysm,http://creativecommons.org/publicdomain/zero/1.0/
Mill race.wav,river;mill;water;fast;powerful;stream;noise;brrok,341602,https://freesound.org/people/mike_stranks/sounds/341602,,mike_stranks,http://creativecommons.org/licenses/by-nc/3.0/
Drilling holes 090416.wav,machine;late;too;noise;nuisance;neighbour;hole;drilling,71171,https://freesound.org/people/LG/sounds/71171,"[1503232, 2583799]",LG,http://creativecommons.org/licenses/by/3.0/
More Amphitheatre Birds. Wav.wav,Afternoon;Birds;Amphitheatre;Flock;Sacremento,337684,https://freesound.org/people/Goldenburd/sounds/337684,"[5632, 699203]",Goldenburd,http://creativecommons.org/publicdomain/zero/1.0/
Gentle Rain.wav,raindrops;wet;weather;gentle;water;rain;shower;raining,259643,https://freesound.org/people/Stevious42/sounds/259643,"[2048, 1032946]",Stevious42,http://creativecommons.org/licenses/by/3.0/
Thunder_birds_rain.wav,birds;rain;trees;leaves;thunder;nature;field-recording;evening;summer,131586,https://freesound.org/people/voltae/sounds/131586,"[6262272, 7529875]",voltae,http://creativecommons.org/licenses/by/3.0/
peanutFarmDawnShort.wav,arugam;birds;dawn;fieldrecording;nature;peanutfarm;srilanka;wild;wildlife,123115,https://freesound.org/people/Yoram/sounds/123115,"[547328, 1571115]",Yoram,http://creativecommons.org/licenses/by-nc/3.0/
RainPatter.wav,camping;Rain;forest;weather;bird-song,157242,https://freesound.org/people/Rachelb5/sounds/157242,"[0, 938274]",Rachelb5,http://creativecommons.org/licenses/by/3.0/
Week Two Task.wav,T156;Train;Open-uni,202922,https://freesound.org/people/katiemallinder/sounds/202922,"[635392, 1509505]",katiemallinder,http://creativecommons.org/publicdomain/zero/1.0/
Birds in Pujipor.wav,bangladesh;birds;pujipor,59870,https://freesound.org/people/zeshoog/sounds/59870,"[752128, 1649928]",zeshoog,http://creativecommons.org/publicdomain/zero/1.0/
je_raintree.wav,dripping;raintree;water,71909,https://freesound.org/people/cmusounddesign/sounds/71909,,cmusounddesign,http://creativecommons.org/licenses/by/3.0/
crickets2.wav,chirr;crickets;street;Autumn;city;town,173105,https://freesound.org/people/Zabuhailo/sounds/173105,"[695808, 1553319]",Zabuhailo,http://creativecommons.org/licenses/by/3.0/
Motorbike.wav,engine;motor;passing,75006,https://freesound.org/people/CBeeching/sounds/75006,"[380416, 1495932]",CBeeching,http://creativecommons.org/publicdomain/zero/1.0/
Countryside with bees.wav,birds;bees;insects;bee;hive;ambiance;Countryside;nature;field-recording;atmosphere,242151,https://freesound.org/people/bassboybg/sounds/242151,"[262144, 1246565]",bassboybg,http://creativecommons.org/publicdomain/zero/1.0/
kricket 1.wav,bsu;bug;kricket;nature;traffic;university,83188,https://freesound.org/people/ah107825/sounds/83188,"[156672, 1421138]",ah107825,http://creativecommons.org/publicdomain/zero/1.0/
"Ambience - Merri path, birds, distant traffic, some cyclists.wav",trees;birds;suburban;path;ambience,335710,https://freesound.org/people/dnlburnett/sounds/335710,"[1544704, 2678245]",dnlburnett,http://creativecommons.org/licenses/by/3.0/
"Kortedala, Gothenburg - By night - Police sirens and surroundings.wav",gothenburg;soundscape;ambience;traffic;street;sweden;f;field-recording;police;noise;city,344920,https://freesound.org/people/Ozgood/sounds/344920,"[651776, 1699952]",Ozgood,http://creativecommons.org/publicdomain/zero/1.0/
Locomotive Horn (whistle).wav,locomotive;train;train-horn;loco;rail;diesel;train-whistle;engine,278176,https://freesound.org/people/kangaroovindaloo/sounds/278176,,kangaroovindaloo,http://creativecommons.org/publicdomain/zero/1.0/
rain_driveway_tunnel_drip_01.wav,rain;stereo;thunder;tunnel;water,122252,https://freesound.org/people/KomradeJack/sounds/122252,"[13312, 771115]",KomradeJack,http://creativecommons.org/publicdomain/zero/1.0/
night_fafe_crikets_ambient_noise.wav,wind;field-recordings;soundscape;crickets;countryside;wind-plant;nature,160127,https://freesound.org/people/mmiron/sounds/160127,"[5340160, 6154759]",mmiron,http://creativecommons.org/licenses/by/3.0/
hereg_hungary__grain_field_3_20080712.wav,cicades;combine;crickets;hungary;night;summer;weed;wind,57188,https://freesound.org/people/Nonoo/sounds/57188,"[3400192, 4182371]",Nonoo,http://creativecommons.org/licenses/by/3.0/
StepsOnGravel.wav,field;gravel;japan;kyoto;recording;steps;walking,70304,https://freesound.org/people/Trinity101/sounds/70304,,Trinity101,http://creativecommons.org/licenses/by-nc/3.0/
restaurant kitchen.wav,kitchen;noisy;field-recording;restaurant;busy,162662,https://freesound.org/people/cognito perceptu/sounds/162662,"[67584, 1250323]",cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
sulivan&#39;s gultch.wav,ambient;cars;city;cityscape;field-recording;portland;sulivans-gultch,22811,https://freesound.org/people/Corsica_S/sounds/22811,"[55296, 1048261]",Corsica_S,http://creativecommons.org/licenses/by/3.0/
20110903_surf.02.wav,field-recording;beach;waves;sea;splash;water;seaside;summer;surf,127606,https://freesound.org/people/dobroide/sounds/127606,"[1272320, 2297823]",dobroide,http://creativecommons.org/licenses/by/3.0/
Cars_bridge.wav,bridge;car;crossing;road,26239,https://freesound.org/people/luminousoctaves/sounds/26239,"[993792, 1815549]",luminousoctaves,http://creativecommons.org/publicdomain/zero/1.0/
Rain on river in Prague.wav,River;Storm;Republic;Water;Rain;Prague;Thunder;Czech;Nature;Drops,273140,https://freesound.org/people/zaem/sounds/273140,"[653824, 1496892]",zaem,http://creativecommons.org/publicdomain/zero/1.0/
Res-LappingWaves.wav,waves;field-recording;beach;shore;water,345998,https://freesound.org/people/rsteck/sounds/345998,"[2174464, 3095505]",rsteck,http://creativecommons.org/licenses/by-nc/3.0/
river_mouth3.wav,waves;field-recording;seagulls;river;unprocessed,150177,https://freesound.org/people/cajo/sounds/150177,"[6076416, 7200107]",cajo,http://creativecommons.org/licenses/by-nc/3.0/
street_market.wav,market;gravel;gravelspace;switzerland;24bit;helvetiaplatz;street;talking;wave;zoom;people;selling;48000Hz;h1;zurich;fleamarket;outdoor;stereo,241005,https://freesound.org/people/fbtz/sounds/241005,"[512, 1168884]",fbtz,http://creativecommons.org/publicdomain/zero/1.0/
TreinBar.wav,bar;chatting;people;train,28131,https://freesound.org/people/HerbertBoland/sounds/28131,"[689152, 1379567]",HerbertBoland,http://creativecommons.org/licenses/by/3.0/
Lambert traffic.wav,blacktop;boulevard;cars;engine;noise;passing;street;traffic;two-lane,95079,https://freesound.org/people/afterguard/sounds/95079,"[6815232, 7871826]",afterguard,http://creativecommons.org/licenses/by/3.0/
FP_Refrigerator_Door_Squeak.wav,door;refridgerator;squeak,72039,https://freesound.org/people/cmusounddesign/sounds/72039,"[976896, 2019855]",cmusounddesign,http://creativecommons.org/licenses/by/3.0/
belladonna.wav,bell;mixture;potpurri;beautiful,321864,https://freesound.org/people/vumseplutten1709/sounds/321864,"[3358208, 4160360]",vumseplutten1709,http://creativecommons.org/publicdomain/zero/1.0/
Distant Hammer.wav,Birdsong;MetalHit;Industrial,261340,https://freesound.org/people/Locopomo/sounds/261340,"[2950656, 3685533]",Locopomo,http://creativecommons.org/publicdomain/zero/1.0/
bird in the Hague at dawn 5.wav,birds;dawn;hague;field-recording;netherlands;city,266427,https://freesound.org/people/EduFigg/sounds/266427,"[3750400, 4710047]",EduFigg,http://creativecommons.org/publicdomain/zero/1.0/
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",hungary;debrecen;tram;field-recording;animal;bird;ambient;forest,100010,https://freesound.org/people/debsound/sounds/100010/,"[15872, 1198715]",debsound,http://creativecommons.org/licenses/by-nc/3.0/
top_of_hill_estialescq_minimal_soundscape.wav,silence;dogs;soundscape;minimal;birds;cowbells;field-recording,352510,https://freesound.org/people/joseph.larralde/sounds/352510,"[5632, 751498]",joseph.larralde,http://creativecommons.org/publicdomain/zero/1.0/
20060523.grassland.wav,scrub;south-spain;donana;grass;nature;spring;ambiance;wind;birds;field-recording,19249,https://freesound.org/people/dobroide/sounds/19249,"[569856, 1770356]",dobroide,http://creativecommons.org/licenses/by/3.0/
Bandsaw Cut.wav,gear;gears;generator;machine;power-up,119437,https://freesound.org/people/lmbubec/sounds/119437,,lmbubec,http://creativecommons.org/publicdomain/zero/1.0/
Bathtub.wav,bath;tub;water,52369,https://freesound.org/people/DJPhizz/sounds/52369,"[195072, 1387141]",DJPhizz,http://creativecommons.org/licenses/by/3.0/
truck_passes_by.wav,car;exhaust;field-recording;noise;pass;road;transportation;truck,69007,https://freesound.org/people/Heigh-hoo/sounds/69007,,Heigh-hoo,http://creativecommons.org/publicdomain/zero/1.0/
outdoors ambient  village bird distant neighbours children car.wav,ambient;bird;car;children;distant;neighbours;outdoors;village,126959,https://freesound.org/people/bulbastre/sounds/126959,"[913408, 1657184]",bulbastre,http://creativecommons.org/licenses/by/3.0/
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,People;Chat;Greece,130603,https://freesound.org/people/Ali@k/sounds/130603,"[11264, 768067]",Ali@k,http://creativecommons.org/licenses/by/3.0/
Temple bells.wav,bell;Asia;temple;Buddhism;religion,232440,https://freesound.org/people/zaem/sounds/232440,"[22528, 920191]",zaem,http://creativecommons.org/publicdomain/zero/1.0/
20140812_trees.wind.wav,wind;field-recording;trees;town,245801,https://freesound.org/people/dobroide/sounds/245801,"[189440, 980047]",dobroide,http://creativecommons.org/licenses/by/3.0/
ambience car.wav,ambience;car,48045,https://freesound.org/people/mattbronka/sounds/48045,,mattbronka,http://creativecommons.org/licenses/by/3.0/
traffic-cars-passing-left-to-right-nearby.wav,car;cars;left;lorry;nearby;passing;right;road;traffic;truck,126523,https://freesound.org/people/Eelke/sounds/126523,,Eelke,http://creativecommons.org/licenses/by-nc/3.0/
birdy.wav,geotagged;field-recording;outside;song;tweet;bird,27973,https://freesound.org/people/tim.kahn/sounds/27973/,,tim.kahn,http://creativecommons.org/licenses/by/3.0/
Oppedette cafe #1.wav,bird;soundscape;ambience;motor;field;recording;dog;car;people;pebbles,195830,https://freesound.org/people/arnaud%20coutancier/sounds/195830/,"[3119104, 3872991]",arnaud coutancier,http://creativecommons.org/licenses/by-nc/3.0/
110714_01 bird with engine.wav,city;birds;seagull;crows,174893,https://freesound.org/people/toiletrolltube/sounds/174893,"[688640, 1892338]",toiletrolltube,http://creativecommons.org/publicdomain/zero/1.0/
