YTID,Keywords
fwddYecg9AQ,Bicycle
fwedm2P1nnI,Keys jangling;Speech
fwh5e8_zaNY,"Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Clickety-clack"
fx3-JxVOwog,"Heart sounds, heartbeat;Heart murmur"
fxIm2_now5s,"Whoosh, swoosh, swish"
fxWReqUq-y4,Crunch
fxbrSjGLrXY,"Bus;Vehicle;Vehicle horn, car horn, honking"
fxznho_kNPY,"Cello;Double bass;Violin, fiddle;Bowed string instrument"
fyBpVQ0D3aw,Buzzer
fyE76QcAEgU,Babbling
fyLctn3jNUs,Theremin;Speech
fyUd2i0UWWk,"Slam;Outside, rural or natural"
fyqqAru0PHw,Sigh;Speech
fz6-6rotQWE,"Subway, metro, underground;Railroad car, train wagon;Rail transport;Train"
fzDuukVsc4o,Jazz;Music
fzLnKP2P-GI,Chatter;Speech
fzORTrZFfRQ,Radio
fzQteqr9exo,Drill;Tools;Power tool
fziBVTPIiao,"Marimba, xylophone;Glockenspiel;Mallet percussion"
fzl8yrVfLAY,"Motorcycle;Music;Toot;Vehicle;Outside, urban or manmade"
fzm5Tcf5_MU,Music;Buzz;Speech
fzmakPMuQus,Environmental noise
fzoRJ3-NJLE,Siren;Civil defense siren
g-9ub9jQpvU,Bus;Vehicle
g-D_5exPsI0,Whir
g-Lzi2zBQXg,Music;Angry music
g-ZOluGhMoA,Music;Angry music
g-bP9srRGQc,"Music;Domestic animals, pets;Dog;Growling;Animal"
g-h0iVR7bBc,"Motor vehicle (road);Accelerating, revving, vroom;Car"
g-x_OPlVpuo,Hair dryer
g05meUfbAOI,Music;Sonar
g0AXzsecS5M,Drum and bass;Electronic music;Music;Rapping;Hip hop music
g0K_MKLP660,"Drip;Speech;Outside, rural or natural"
g0QwjI34YHg,"Speech;Baby cry, infant cry"
g0aOPWwNMFQ,"Cello;Double bass;Violin, fiddle;Bowed string instrument"
g0lvHsXHtB0,Whispering;Speech
g11bBrhKvug,"Bird;Bird vocalization, bird call, bird song;Coo;Pigeon, dove"
g16vHZQtFAw,Gospel music;Music
g1HyZDXSyI8,Sampler;Music;Drum machine
g1RUX6V-bcA,Toilet flush;Water
g1cdo9nKQHY,"Boat, Water vehicle;Waves, surf;Wind;Ocean;Ship;Wind noise (microphone)"
g1ot5bjgJEs,Sidetone
g1u8Oxia1oI,Patter
g2BSnZZZtRs,"Motor vehicle (road);Power windows, electric windows;Vehicle;Speech;Car"
g2DqlqY5i3k,"Music;Wail, moan"
g2H8i_TuhgI,Orchestra
g2M7Frp85Ck,Heavy metal;Music
g2kXDq_222k,"Wind instrument, woodwind instrument;Shofar"
g2luDrRL8Ew,Speech;Drawer open or close
g2tRAxYP9YQ,"Aircraft engine;Vehicle;Speech;Fixed-wing aircraft, airplane;Aircraft;Outside, urban or manmade"
g3n3aXKoTiU,Mantra;Humming
g3sHyGWuZPQ,"Smash, crash;Whack, thwack"
g3y4ZkRoKx4,"Speech;Inside, public space"
g4OpFzpqETo,Music;Sitar
g4jPqcjD9CA,Cash register;Speech
g4t_BVSzZ7s,Cacophony
g5FcJLulKAk,Music;Bluegrass
g5Lgcen-PGI,Music;Crackle
g5Re0hkbgGU,Music;Sonar
g5ZYER6xNzw,Flap
g5oKCEbc_dI,Music;Whoop
g6EfgPxb5eQ,Static
g6R02u-Ck_E,Whistling
g6Xh92LGG6s,"Fowl;Crowing, cock-a-doodle-doo;Cluck;Chicken, rooster"
g6c-VgqXwn4,Organ;Hammond organ
g6hEiX4XTcw,"Run;Speech;Outside, urban or manmade"
g6hqQz_iuDQ,"Doorbell;Domestic animals, pets;Ding-dong;Speech;Dog;Animal"
g6pUopU5D0M,Tuning fork
g7IS2KxZzOo,Music of Africa
g7Ie365gjIU,"Burping, eructation"
g7PaLSUHQX0,"Bird flight, flapping wings"
g7VfzJy8fA0,Timpani
g7f_PNXDDPA,Snicker;Speech
g7sVjiG-ytg,Music;Rattle (instrument)
g7zWOJ1KzW8,Snoring
g84bW1AIm78,Organ;Hammond organ
g8GCiTF3ti0,"Power windows, electric windows"
g8XTU3OalGs,Electric piano;Music;Musical instrument;Keyboard (musical);Piano;Synthesizer
g8wdhSb01RY,Alarm
g974exoDt5g,Filing (rasp);Rub;Wood
g999s_foqIM,Gong
g9C5ZNz7ERE,"Dial tone;Telephone dialing, DTMF;Telephone;Speech"
g9JVq7wfDIo,"Subway, metro, underground;Railroad car, train wagon;Train horn;Train whistle;Rail transport;Train"
g9NduchHNsk,Beatboxing
g9NycyNlkLs,"Aircraft engine;Vehicle;Speech;Fixed-wing aircraft, airplane;Aircraft;Outside, urban or manmade"
g9UVvCUVOKg,Music of Asia;Music
g9bXkRnBeE0,Typing;Music
g9u5Isf49TA,Whir
gAMHRrqhNM8,Coin (dropping)
gAQiARaliPA,Music of Africa;Music
gAwrA4DsesA,Radio
gAx35x8O6Ts,Cacophony
gBK9awUNdrc,Gasp
gBXb0mK7F1M,Pig;Speech;Animal
gC416gpQrH4,Music;Shout;Speech
gCK8evDrnTo,Scissors;Speech
gCOorXAjVno,Mouse
gCSShNsw-_A,Music;Rock music;Angry music
gCsAiF-rE-U,House music;Dance music
gDEQSJZXQBU,Shuffling cards;Speech
gDFfhqsN_s0,Music;Squish;Speech
gDH_OcepG4s,"Bicycle;Vehicle;Inside, small room"
gDLjyZzDFDQ,Hair dryer
gDOzpPc-kKw,"Beep, bleep;Speech;Inside, small room"
gDbuZjNX370,Whale vocalization;Music
gDchBd8mgMA,Zing
gDr5NutZjvs,Printer
gE-k8wLw6cc,Zipper (clothing);Microwave oven
gE4S_Xp0SS0,"Motorcycle;Vehicle;Speech;Outside, rural or natural;Engine starting"
gEHu1i3csEM,Fart;Music
gESVgMlALZI,Bass guitar;Music;Rock and roll
gEWPYk1Wl4Y,"Cowbell;Livestock, farm animals, working animals"
gEYTdeQiFv8,"Bagpipes;Wind instrument, woodwind instrument"
gEtq523Abjo,Jingle bell
gFFL2JwuNT8,Speech;Bicycle bell
gFJnwQA_5vE,Music;Buzz
gFsrWHtBfkU,Screaming
gFtJiTh6EM8,Sneeze;Wheeze;Speech
gGSoyOmIQ4s,"Writing;Speech;Inside, small room"
gGYIXl2u47w,Hammer
gGmvLozUXgE,"Ice cream truck, ice cream van;Music"
gGyO6Isb6U4,Music;Telephone bell ringing
gH9or2aQqOg,"Motor vehicle (road);Truck;Vehicle;Traffic noise, roadway noise"
gHDFZnNYU0k,Coin (dropping)
gHPr8AdCdY8,Throbbing;Hum;Sound effect
gHrw2Kwl3OE,Music;Lullaby
gHsao-IhyQQ,Jet engine;Speech
gI-ovjTWBzo,"Bagpipes;Wind instrument, woodwind instrument"
gI8-DecP-Gg,Music;Ding-dong;Speech
gIFg6jvXgb4,Reverberation;Electronic music;Effects unit;Guitar;Music;Musical instrument;Synthesizer
gIQ4QrKXjCc,"Echo;Guitar;Music;Musical instrument;Plucked string instrument;Inside, small room"
gIn9IaUUeco,Theme music
gIu2zUBnCgg,"Domestic animals, pets;Bow-wow;Dog;Animal"
gJ0IPPgYiXg,Christmas music
gJ4anXTNa9k,Fart;Speech
gJMdzWZ088I,Static
gJZFFCUQvNo,"Wind chime;Marimba, xylophone;Glockenspiel"
gJZUyOycu28,"Speech;Pink noise;Outside, urban or manmade"
gJfYTBeXHxs,Music;Wedding music
gK6tOai8TWg,"Sheep;Speech;Dog;Roaring cats (lions, tigers);Growling;Animal"
gK82V7CnLYg,Chop
gKEIFL2uFgU,Change ringing (campanology)
gKMBk3js7e0,"Chewing, mastication;Music;Mouse;Animal"
gKeGP-jPB50,Whale vocalization
gKjKFZ30684,Clicking;Speech
gKleStoPi_8,String section
gLaD6O4j_bs,Sawing;Wood
gLtg5zH_QTY,Speech;Sewing machine
gM0tP5XOHZ4,Hoot;Owl
gMIfvgLZVwg,"Sink (filling or washing);Water tap, faucet;Water"
gMafv0t2D5g,Hands
gMgN50wSnNc,Music;Music of Latin America;Salsa music
gMoKupL-GGM,Television;Speech
gNCwn0-itgU,Sampler;Music;Electronica
gNhQxNWfN2w,Music;Dubstep;Drum machine
gNn-zehJM60,Timpani;Music
gNoEumqV4cQ,Steam whistle;Whistle
gNpzuFPu6q8,Singing;Traditional music;Music
gODO5JO0r2U,Speech;Baby laughter
gOGAQpCc3xY,"Music;Splash, splatter"
gOOtp-74_B0,"Smoke detector, smoke alarm;Speech"
gOhONZR_F7c,Music of Africa;Music
gOo8oH5Z5AU,"Sliding door;Speech;Inside, small room"
gOpZefAm-y8,Noise
gOvilae4Cts,Snort;Speech
gPNBdfJ3LlU,Singing;Bang
gPZscoUwABA,"Gunshot, gunfire;Machine gun"
gPypzLeZkwA,Squish;Speech
gQ8QaKjWAL4,Music;Tambourine
gQb0aORITS4,"Slam;Speech;Inside, small room"
gRGiTueWUVI,Music;Music of Latin America;Salsa music
gRI8wTzSZFo,"Speech;Hands;Inside, small room"
gRKPtP6TjGQ,Singing;Music;Female singing
gRT-1VDZ2cw,Wind chime;Chime
gRo0NlLYvwE,Music;Soundtrack music
gS6EJd0gxx8,Fire
gSB8uFXl7-U,Music;Harmonic
gSH1W5Aky_k,"Music;Slosh;Speech;Outside, rural or natural"
gSYtFvD20HU,Singing;Yodeling;Music
gSelDRz8Qi8,Singing;Bang
gSrLCII8iRE,Cash register;Speech
gT504Sv_XD8,"Motor vehicle (road);Engine;Walk, footsteps;Vehicle;Car"
gTFCK9TuLOQ,"Railroad car, train wagon;Train whistle;Rail transport;Steam;Train;Hiss;Clickety-clack;Sound effect"
gTL6LDcZh6o,Whale vocalization;Animal
gTLVFxzj6CE,"Motor vehicle (road);Rumble;Vehicle;Traffic noise, roadway noise;Car"
gTX4SG70cEY,Music;Theremin
gTfZfybA1jo,Bouncing;Ping
gU1PDdat7Nw,"Subway, metro, underground;Railroad car, train wagon;Rail transport;Train"
gUBxjQ6u1Vk,Afrobeat;Music
gUKF_nucISY,Music;Mandolin
gUnmimbP_lE,Whistling
gUpHlWC4gZ0,"Water tap, faucet;Bathtub (filling or washing);Water"
gUxRhvNbsoE,Firecracker;Speech
gVBPeamgFro,Sniff;Speech
gVMoI2ukbtc,Music;Rhythm and blues
gVY3eNmnr5k,Music;Trombone;Speech;Synthetic singing
gV_lRn0pMm0,Jackhammer;Speech
gVfqMDr86Ks,Mouse;Speech
gVgfohZexjk,Explosion
gVxVSH8_Z2U,"Cattle, bovinae;Moo;Livestock, farm animals, working animals"
gVynDIr35Ok,Insect;Cricket
gW33LYEvoaw,"Harmonica;Wind instrument, woodwind instrument"
gW9U5w-IaTo,Finger snapping
gWMrFrICmNw,Crow;Caw;Animal
gX-llX-PVjw,Sine wave
gX8S48EH1VE,Music;Rattle (instrument)
gX9OuOKLLTQ,Brass instrument;Foghorn;Musical instrument;Speech
gXBH4_kdnh0,Doorbell;Telephone bell ringing;Ding-dong
gXFi6q8lQN4,Keys jangling;Speech
gXGvMW-GN2Y,"Beep, bleep;Speech"
gXRtfnb_M0U,Turkey;Fowl;Gobble
gXSHC3rJExc,Keys jangling;Speech
gXpwexewzTE,Bell
gY9rtF2vEOQ,Sneeze
gYBXpwc6gdg,"Music;Yell;Inside, large room or hall"
gYD1y9sEgRc,"Cat;Purr;Domestic animals, pets;Speech;Animal;Inside, small room"
gYVQJv7rIhk,Yodeling;Speech
gYnd_jZGGDk,Organ;Hammond organ;Electronic organ
gZOsVXInWlQ,Jingle bell
gZbQi1Y9nUI,Pump (liquid)
gZiIK5M01jI,Singing;Music;Tender music
gZqEKl3OnwM,Music;Shuffle
gZrxUx_rZEw,Wind chime;Chime
gZrz3rNvlw0,Gurgling;Speech
g_9mA0RQp7U,"Cat;Domestic animals, pets;Wheeze;Animal"
g_awZ5g7_k8,Keys jangling;Speech
g_l0TF4GKKc,Yodeling;Music;Musical instrument
g_r6DauV5Rw,Change ringing (campanology)
ga09o-_3tbI,Dial tone;Speech
gaF9QavvzRA,Steam whistle
gaSh66CPny8,Sewing machine
gacHCaK5BKY,Music;Theremin
gan8BFoL4Mw,Wind chime;Chime
gav-nv3HN9Q,Drill;Tools;Power tool
gb6znNVrhJ0,Crushing
gb8PG-5i5YI,Brass instrument;Saxophone
gbLRKnqxToE,Croak;Frog
gbZIgxwPSSs,Speech;Sewing machine
gb_8W9aBTSU,Bathtub (filling or washing);Water
gc6s9fopyg8,"Aircraft engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft;Outside, rural or natural"
gcXWjpp6a1U,"Electric shaver, electric razor;Speech"
gcdqffsCWI8,Drum;Drum roll;Rimshot;Snare drum;Bass drum;Percussion
gcmOhhYcyAE,"Speech;Crumpling, crinkling;Inside, small room"
gdDgkU7UrgQ,Whimper;Speech
gdEhvS9P1DI,Music;Psychedelic rock
gdSG69vFcuM,Frying (food)
gdvxYM9H7_8,Steam whistle
ge4sIfBeiA8,Gargling;Speech
ge8qO4-wBvY,"Conversation;Female speech, woman speaking;Speech"
ge9Y8jgw54Y,"Chink, clink;Speech"
geQt8xd6Ofg,Change ringing (campanology)
gelP4l9me1Y,Applause
geucyvw8z0Y,Music;Musical instrument;Tambourine
gf0yxlYk22g,Bicycle;Bicycle bell
gfIqYbQQq10,Music;Angry music
gffng5G4X4w,Effects unit;Guitar;Music;Musical instrument;Chorus effect;Plucked string instrument
gfgUPBApY7s,Alarm;Speech
gflxubunxyk,Laughter;Baby laughter
gfsV97ZQbNQ,Music;Quack;Speech
gg4mF4xZjfM,Siren;Civil defense siren
ggNSbi9Ss3s,"Wind instrument, woodwind instrument;Flute"
ggOYjrzPNuQ,Drill;Tools;Power tool
ggwKZh6TsNU,"Cat;Domestic animals, pets;Meow;Speech;Animal"
gh2cTFdUM74,"Boat, Water vehicle;Ocean;Sailboat, sailing ship"
gh8fUXjRoTc,Mechanical fan;Speech
ghRkSa5fGgM,Bouncing;Vehicle;Speech;Car
ghW2xZMvpIQ,Gospel music;Music;Independent music
gi-Ajdnpfdc,Crack;Speech
giQhC1o1F18,Vacuum cleaner
giZni6C5rKk,Change ringing (campanology);Church bell
gj-1ZPsbG-c,Computer keyboard;Speech
gj4ShUurFvQ,"Railroad car, train wagon;Train whistle;Rail transport;Train"
gjUVlHHb67U,Music;Dance music
gjUvIrBXiT0,Telephone bell ringing;Speech
gjroPMQJ3M8,Ambulance (siren);Car alarm;Emergency vehicle;Siren;Police car (siren)
gjuJGlGDrtw,"Insect;Mosquito;Frog;Fly, housefly"
gjujPd1lP8E,Cymbal;Drum;Hi-hat;Rimshot;Snare drum;Bass drum;Percussion
gkB4KBHBV9g,Electric piano;Keyboard (musical);Piano
gkEvii5-vRE,"Domestic animals, pets;Whimper;Animal"
gkMbHlNAFig,Singing;Independent music
gkRzab_dFG0,Rustling leaves
gkYecNoQeAk,Music;Song;Tambourine
gkZv2QS6c70,Scissors
gkokj7BhkAE,Applause;Music;Speech;Steelpan
glfVYd7wA9w,Cowbell
gm5tHzVCBFs,"Walk, footsteps;Speech;Outside, rural or natural"
gmIkYb8Wqgk,Heavy metal;Music;Punk rock;Progressive rock
gmd2HYT5pCk,Mains hum;Hum
gmiwKI7gIZU,Arrow
gn8d-uO2Lwc,Croak;Frog
gndCxpBrPqg,"Speech;Boing;Inside, small room"
gnnwvC0zhlI,"Music;Ding-dong;Outside, urban or manmade"
go-cSk9a1EY,"Whack, thwack"
go_7i6WvfeE,Music;Angry music
gowumAdMWss,"Vehicle;Tire squeal;Car;Race car, auto racing"
goxYCJoMoFk,Fill (with liquid);Water;Speech
goy6XN59IFY,"Domestic animals, pets;Dog;Growling;Animal"
gp1DYuoQH08,Accordion
gp5KCk-WRhA,Glass
gpEU6RafUf0,Effects unit;Guitar;Music;Musical instrument;Chorus effect;Plucked string instrument
gpKNvm70bsE,Waterfall
gpNzFsxwy5k,Disco;Music
gp_D8r-2hwk,Explosion
gpx998uE76M,"Bird flight, flapping wings"
gq3mrdhrUco,Sanding;Rub
gqD3dVjCLXw,Busy signal;Music
gqDaotsIhl8,"Cattle, bovinae;Moo;Livestock, farm animals, working animals"
gqIY3-ky2ew,Music;Ding-dong
gqPj-axDt8w,"Power windows, electric windows;Vehicle;Speech;Car"
gqkqzqCHM3A,"Wind instrument, woodwind instrument;Flute"
gqlJx0TCnZw,Foghorn
gqqcDn6PR34,Helicopter
gr2eoqdqtIY,Boiling
grE0lwTsSPg,Music;Soul music
grHdbxhzaYc,Microwave oven
grIP4c56AsM,Silence;Music;Vibraphone
grWa5wDZUVo,"Bark;Domestic animals, pets;Bow-wow;Speech;Dog;Animal"
grhlVfUgMF0,Boom
grisjVTZeTk,Electronic music;Music;Techno;Trance music;Soundtrack music
grs8dpaAM5o,Breathing
grtguGN6Tw0,Ding-dong
gsEk62Efbh4,Music;Music of Latin America;Salsa music
gsIB8HjsRtw,Swing music;Music;Musical instrument;Accordion
gsXs1jCfR_A,Hair dryer
gsc_hF1Q88M,Music;Giggle;Speech
gsiHd1slzFg,Toilet flush;Gush
gtCQf7BmUzA,"Domestic animals, pets;Howl;Dog;Animal"
gt_ubPDwXac,Microwave oven
gtdnMWMWN3o,"Canidae, dogs, wolves;Music;Domestic animals, pets;Speech;Dog;Animal"
gtiNq1RgU6I,"Propeller, airscrew;Motorcycle;Vehicle"
gtkLcCUk4kc,"Insect;Mosquito;Fly, housefly"
guCmzavTQDA,Tapping (guitar technique);Music
guDYTNxzd8k,Psychedelic rock
guRjcFOllIk,Music;Quack;Speech
guSb-246qZ8,"Female speech, woman speaking;Speech"
guYpxmm4vFU,Computer keyboard;Typing
gubPviSUToo,"Air horn, truck horn;Vehicle;Vehicle horn, car horn, honking"
guhbZzPfyG4,"Boat, Water vehicle;Wind;Ship;Wind noise (microphone)"
gunSfYoydQw,Typing;Speech
guvwGAj_xO4,Applause;Speech
gvGLttTUjDM,Sneeze;Speech
gvLKVh2jSr8,Brass instrument;French horn
gvnuZxPdwPc,"Slap, smack"
gw-nyP0rFa0,Timpani
gwBfZJ5IGOA,Harpsichord;Keyboard (musical)
gwD_19w--Bo,"Hubbub, speech noise, speech babble;Vehicle;Speech;Outside, rural or natural"
gwDxPQDf1Is,"Canidae, dogs, wolves;Domestic animals, pets;Howl;Dog;Animal"
gwZJIHspEdU,Cowbell;Percussion
gwwZ54DzXjE,Yodeling;Music
gwwvvcEPm9M,"Fowl;Crowing, cock-a-doodle-doo;Chicken, rooster"
gwz2RRFSp_I,Hammer
gx1XWZJcLbs,Music;Musical instrument;Maraca
gxAyZk01T3k,Theremin
gxYlYDKToDU,Chopping (food)
gxnWoxswg3k,Bouncing;Speech
gxv0RVCuw2o,Crowd;Battle cry;Cheering
gyF_tG0M9cM,Sneeze;Hiccup;Speech
gyVm1JCQeZM,New-age music;Folk music;Music;Musical instrument
gycydBi5DQY,Crunch
gyg_Yqmj1TY,Music;Pink noise
gymLsR9WSkk,Computer keyboard;Speech
gz-4W-uEzhc,Music;Reggae
gz-5ALIySZw,"Splash, splatter;Water;Speech"
h-1nUE6P9xo,"Smash, crash;Whack, thwack"
h-3DrDQC62k,Cymbal;Drum;Drum kit;Drum roll;Hi-hat;Rimshot;Snare drum;Bass drum;Percussion
h-5kGBwkA4c,"Rattle (instrument);Rattle;Speech;Inside, small room"
h-IJDFU715w,Sheep;Bleat;Speech
h0A27Vd-NpU,Doorbell;Music;Speech
h0NUvAVltag,Printer;Speech
h0V6VFORY5A,"Telephone dialing, DTMF;Music"
h0sfi8X3ws4,"Bird;Bird vocalization, bird call, bird song;Chirp, tweet"
h1H_GaajDak,Tuning fork
h1IEGKX4pHY,Bicycle;Vehicle;Speech
h1P34bcC7kQ,"Whoosh, swoosh, swish"
h1TZmCUqzFo,Music;Speech;Sad music
h1fXcJS51d0,Plop;Speech
h1p04AaPV90,"Tearing;Inside, small room"
h1xGnaqiU1I,Engine knocking;Engine;Jet engine
h2CVFmfuMJQ,Jingle bell
h2EILZyumK0,Door;Sliding door
h2Tb9weUZA4,"Burping, eructation;Speech;Outside, rural or natural"
h2ZgzMe6pqc,Sneeze;Sigh
h3DVqb55DRQ,"Fowl;Bird flight, flapping wings;Cluck;Chicken, rooster"
h3JKDTBOYKg,Crowd;Battle cry
h3fO2cx5iB0,"Bird flight, flapping wings"
h3rwDbCm6cc,Slam;Speech
h3sdlpcV-rM,Music;Field recording;Speech
h3u2sHDnXDs,Beatboxing;Clapping
h3yQJZagDTw,Music;Music of Bollywood
h43ujwiN7ec,Speech;Throat clearing
h4DA_0xh_6U,Coin (dropping)
h4K-y_MkgL0,Music;Quack;Duck;Animal
h5AKJPnIkCs,Conversation;Speech
h5D_CJYCeuc,Camera
h5EacXG1XWo,Snake
h5IRNNXdpgc,Toilet flush;Water
h5V4GcOtdWA,"Trickle, dribble;Livestock, farm animals, working animals;Animal"
h5bmV5KUwWA,Clarinet
h5gtwyez9HY,"Gunshot, gunfire;Machine gun"
h5iKWGkqd_M,Flamenco
h5q-MIrP_Ic,"Firecracker;Speech;Fireworks;Outside, urban or manmade"
h69Abo_MwTE,Groan;Speech
h6Y0KDtUNHw,Music;Theremin
h6gohkLnAzA,Hoot;Owl
h6jWVublf-w,"Jingle, tinkle"
h6mbtWmkgNY,Music;Squeak
h6voPlJG0m0,Rain;Raindrop;Thunderstorm;Thunder
h7-rFEczCkg,Screaming;Speech
h7N3gJePX4I,Arrow
h7TRWXgJuTY,Squeal
h7tNkjYA0pc,"Vehicle;Tire squeal;Car;Race car, auto racing"
h7ty6D1LunA,House music;Music;Middle Eastern music
h7z1aF2uL8o,Trance music
h80f_HJFhig,Music;Angry music
h86zLS_6M9Y,Screaming
h8PaNRnPNl4,Radio;Speech
h8UAuVuOpsg,Crow;Caw;Speech
h8dcYjx_LJ8,House music;Jingle (music);Music;Independent music;Speech;Soul music
h8hEaXV9r0c,Zither;Pizzicato
h8tLFIsA_MQ,"Firecracker;Outside, rural or natural"
h94gKeoWBSo,"Sink (filling or washing);Water tap, faucet;Water"
h9IS3PQ4dmg,Hiccup;Speech
h9OFJ5QSpAQ,"Bark;Domestic animals, pets;Dog;Animal"
h9fY3yer6Ww,Speech;Camera
h9nK6L-wH7Q,Bass guitar;Tapping (guitar technique);Guitar;Music;Speech
h9roLSjS7Zw,Zipper (clothing)
h9tHlkPpEEU,"Electric shaver, electric razor"
h9vWn2vBvvA,Music;A capella
h9zF09TMgLU,Music;Reggae
hAALsdY6m9Q,"Slap, smack"
hAJ2mu9YDIg,Frying (food)
hAT8DFFUOgg,Sonar;Synthesizer
hAWnwjMmDO4,"Gunshot, gunfire;Artillery fire"
hApMrZq6jck,Writing
hAvIkW-qOTo,Music;Synthetic singing
hB1V5MN-doA,Foghorn
hBLotV-d_gQ,Engine knocking;Chainsaw;Vibration;Engine;Tools;Idling;Vehicle;Power tool
hBRl0UOTkjU,Whistle
hBT0bbJl1dU,Cello;Double bass;Bowed string instrument
hBfjv2JJhXg,Music;Lullaby
hBq7Bdexp-M,"Explosion;Gunshot, gunfire;Machine gun"
hBxR9BQS-78,Sine wave;Tuning fork
hC06ELfmfrs,Lawn mower;Vehicle;Light engine (high frequency)
hC25SzrG5do,Toothbrush;Speech
hC66uhQmS1Y,Dial tone;Speech
hCELSy7hVKE,Music;Musical instrument;Theremin
hCIB1E60Nbw,Electronic music;Music;Electronica
hCfidlYn2G0,Music of Bollywood;Sitar
hCunjIRdSTE,Tubular bells
hCy6R4_t4EY,Buzzer
hD1u-7ROwZg,Singing;Applause;Choir
hD2Y7yExIiI,"Thump, thud;Speech"
hD6ee9A2TGk,Heart murmur
hDAga2RwHbc,Biting
hDLkrQvmvd0,Video game music;Music
hDZUUOKuL0Y,Music;Harmonic
hDbcoVjLlks,Typewriter
hEQG_EdBTGI,Crowd;Cheering;Children shouting
hF8WIKLNZSI,"Field recording;Inside, public space;Outside, urban or manmade"
hFOk0lXphBY,Patter
hFTcS18hSn0,Clapping
hFlHludHeZc,Music;Female singing
hG1l66pQaAY,"Domestic animals, pets;Speech;Dog;Growling;Animal"
hG5wpzmuc_k,Sine wave;Chirp tone
hGNc2PJ7XVk,Brass instrument;Saxophone
hGQgIubTiTA,"Baby cry, infant cry"
hGaDRwEjelU,Mechanical fan
hGklLddzBQA,"Gunshot, gunfire;Artillery fire"
hGmzPoruBwU,Printer
hHDaA4bV06g,"Burping, eructation"
hHQSNHKfADE,Humming;Whispering
hHQZepALpHQ,"Horse;Music;Speech;Animal;Outside, rural or natural"
hHS5C0RKa8A,Electronic organ;Music;Independent music
hHbITtxb1yI,"Whack, thwack"
hHqrcLiKJRg,Singing;Country;Music;Bluegrass
hI1f9wt6yIM,Music;Speech;Speech synthesizer
hIBfZ-rQutw,"Music;Shatter;Inside, large room or hall"
hIEj8msjg8E,Didgeridoo;Music
hIG4uCdulCE,"Goat;Livestock, farm animals, working animals;Animal"
hII5lOqV22s,"Hiccup;Female speech, woman speaking;Music;Speech"
hIXqvpaW3UA,Squish
hIkcCvRGqjs,Ringtone;Music
hJYU3nBSyFo,"Accelerating, revving, vroom;Car"
hKROb3qEpow,"Whack, thwack"
hKSDq0ItOZg,"Rustling leaves;Speech;Inside, large room or hall"
hKZ1R1DYAWo,Tabla;Drum;Percussion
hKbLIAEsMQE,Sneeze
hKsjyB8ur48,Crow;Caw;Speech;Animal
hLGUCY0OHEw,Fusillade;Music;Speech
hLb9ujxBUzI,Music;Angry music
hLtzhp1xfCY,Laughter;Belly laugh;Speech
hM88FG1_D5Q,Music;Speech;Vocal music
hMAc8GD4tRg,Music;Sad music
hMCauyiBpjY,"Busy signal;Speech;Inside, small room"
hMMo7ntMeN8,Steam whistle;Steam;Hiss
hMfG7Or1XSw,Cat;Purr
hMvUaNs5kQo,"Boat, Water vehicle;Wind;Sailboat, sailing ship;Wind noise (microphone)"
hNB0Rgb54uI,"Wind instrument, woodwind instrument;Flute"
hNGGQVVLXpA,"Sniff;Speech;Outside, rural or natural"
hNKTrKk4hZs,Music;Scary music
hNphNEVd0Ko,"Sink (filling or washing);Water tap, faucet;Water"
hNtB9IeBxCw,Creak;Gears;Mechanisms
hNwXPMpR9aY,Speech;Clapping
hO8KCJPZK3I,"Dental drill, dentist's drill;Speech;Inside, small room"
hOJH4S0vF3M,Music;Salsa music
hOSzGYKaJGE,Bass guitar;Guitar;Music;Plucked string instrument
hO_wcYLXrIo,"Rustling leaves;Speech;Outside, rural or natural"
hOiGqU4KQFA,Clock;Alarm clock;Bicycle bell
hOxBAh1DxsY,Typing;Speech;Typewriter
hPCm4fHtJ18,Tick-tock;Tick
hPSK-10z-kQ,"Male speech, man speaking;Duck;Speech"
hPdH5gl1fTo,Fire;Wind;Wind noise (microphone)
hPp-EFa5jrI,Typing
hQGF6bi1t6w,"Aircraft engine;Vehicle;Speech;Fixed-wing aircraft, airplane;Aircraft;Outside, urban or manmade"
hQL9iS_Kcac,Siren;Civil defense siren
hQOF_xfbqf8,Music;Bicycle bell
hR3MsCGVHN4,Belly laugh
hRFkyZxZZD8,"Boat, Water vehicle;Air horn, truck horn;Vehicle horn, car horn, honking"
hRPIX2sgAhw,Pulse
hRQJgZVxRX0,Electric guitar;Guitar;Heavy metal;Music;Musical instrument;Rock music;Speech;Progressive rock;Grunge;Plucked string instrument
hRRUq-YrwFQ,Bathtub (filling or washing);Water
hRSRar3oQ7M,Hair dryer
hRUuOcXYPys,Music;Sonar
hRb0FsqyYcg,Arrow
hReFgfvHgMY,Synthetic singing
hRfCa82Os-s,Tap
hSBFPqu6kpQ,"Music;Chuckle, chortle;Speech"
hSUwMS1rO6Q,"Slap, smack"
hSj_3aSS2rQ,Scissors
hStMepUPYVk,Squeak
hT0dxcEwei0,Swing music
hTN99ep7VvQ,Computer keyboard
hU7NKXT2mvs,Whispering
hUdmmFD1oTU,Conversation;Speech
hUyeJCYfh80,Turkey;Fowl;Gobble
hV1vyMps9i0,Crowd;Battle cry
